Folder,Batch,Corrected Batch,Model,Acc1,Acc2,Acc3,Acc4,Acc5,Acc6,Acc7,Acc8,Acc9,Acc10,Avg Last 3,Val Acc1,Val Acc2,Val Acc3,Val Acc4,Val Acc5,Val Acc6,Val Acc7,Val Acc8,Val Acc9,Val Acc10,Avg Last 3
Peach,92,93,1,0.889167786,0.904090881,0.905250549,0.907295227,0.910652161,0.909332275,0.913009644,0.911758423,0.911048889,0.909996033,0.910934448,0.592727661,0.601554871,0.554618835,0.572792053,0.544906616,0.560882568,0.550643921,0.522888184,0.557472229,0.522834778,0.534398397
Peach,93,94,1,0.897102356,0.915557861,0.91859436,0.920043945,0.920654297,0.921104431,0.922134399,0.922950745,0.923469543,0.923408508,0.923276265,0.889717102,0.863761902,0.820922852,0.799934387,0.783416748,0.772743225,0.766479492,0.760269165,0.758026123,0.749084473,0.755793254
Peach,94,95,1,0.865158081,0.910049438,0.918289185,0.920295715,0.921585083,0.923019409,0.924217224,0.924919128,0.925041199,0.925384521,0.92511495,0.671791077,0.675994873,0.688499451,0.691429138,0.691818237,0.698486328,0.697692871,0.683319092,0.69543457,0.685165405,0.687973022
Peach,95,96,1,0.906974792,0.91418457,0.916152954,0.916313171,0.916770935,0.916473389,0.917144775,0.916488647,0.9165802,0.916007996,0.916358948,0.895652771,0.925865173,0.925712585,0.925163269,0.925041199,0.924263,0.923583984,0.923171997,0.922988892,0.923454285,0.923205058
Peach,96,97,1,0.85181427,0.862846375,0.867019653,0.869651794,0.874168396,0.877082825,0.879615784,0.88117218,0.881233215,0.882362366,0.881589254,0.913337708,0.906852722,0.901451111,0.903953552,0.897972107,0.895751953,0.891700745,0.886032104,0.883613586,0.875953674,0.881866455
Peach,97,98,1,0.915206909,0.916114807,0.916343689,0.916496277,0.916603088,0.916915894,0.917373657,0.917282104,0.917602539,0.91784668,0.917577108,0.888656616,0.894317627,0.895072937,0.895606995,0.895271301,0.895652771,0.897735596,0.897384644,0.898132324,0.899002075,0.898173014
Peach,98,99,1,0.872550964,0.881584167,0.885688782,0.89050293,0.89730835,0.902587891,0.906974792,0.911132813,0.913169861,0.913658142,0.912653605,0.773780823,0.762145996,0.758895874,0.738670349,0.704978943,0.703292847,0.697090149,0.700714111,0.705932617,0.711585999,0.706077576
Peach,99,100,1,0.838531494,0.866088867,0.891799927,0.892784119,0.878082275,0.90813446,0.918609619,0.920257568,0.921096802,0.921783447,0.921045939,0.672828674,0.671798706,0.76399231,0.641517639,0.828636169,0.740066528,0.798217773,0.80872345,0.799865723,0.811500549,0.806696574
Peach,100,1,2,0.43572998,0.399238586,0.565093994,0.526901245,0.808616638,0.839530945,0.825111389,0.8802948,0.890548706,0.894309998,0.888384501,0.526687622,0.305923462,0.628517151,0.595108032,0.826805115,0.548744202,0.704269409,0.68547821,0.719581604,0.685295105,0.696784973
Peach,101,2,2,0.698448181,0.763023376,0.787956238,0.837905884,0.854202271,0.806312561,0.816810608,0.813766479,0.858551025,0.872528076,0.84828186,0.72051239,0.780090332,0.782737732,0.794799805,0.790008545,0.755989075,0.796852112,0.77280426,0.794685364,0.794868469,0.787452698
Peach,102,3,2,0.811073303,0.880683899,0.892089844,0.892417908,0.898010254,0.897201538,0.897697449,0.894950867,0.895301819,0.89806366,0.896105448,0.746650696,0.764045715,0.78755188,0.780227661,0.782325745,0.779785156,0.786262512,0.773994446,0.789924622,0.77306366,0.778994242
Peach,103,4,2,0.876953125,0.864067078,0.887069702,0.919158936,0.916954041,0.902236938,0.906463623,0.900764465,0.916213989,0.915435791,0.910804749,0.598236084,0.703979492,0.680915833,0.665718079,0.701187134,0.646125793,0.696487427,0.639732361,0.685775757,0.637619019,0.654375712
Peach,104,5,2,0.814247131,0.865364075,0.877090454,0.885414124,0.890609741,0.893966675,0.897537231,0.898086548,0.878829956,0.878486633,0.885134379,0.667655945,0.824516296,0.798675537,0.80859375,0.811210632,0.795707703,0.791305542,0.709442139,0.667678833,0.828590393,0.735237122
Peach,105,6,2,0.89415741,0.903762817,0.908920288,0.912864685,0.916801453,0.916542053,0.918914795,0.912506104,0.909851074,0.9061203,0.909492493,0.752624512,0.779075623,0.743522644,0.770149231,0.691047668,0.74369812,0.618667603,0.735595703,0.592926025,0.732307434,0.686943054
Peach,106,7,2,0.824546814,0.883071899,0.889533997,0.900787354,0.899963379,0.90599823,0.906333923,0.911872864,0.914222717,0.915016174,0.913703918,0.695243835,0.716682434,0.678024292,0.750114441,0.687980652,0.767478943,0.707626343,0.710624695,0.761909485,0.713348389,0.728627523
Peach,107,8,2,0.760116577,0.824462891,0.818954468,0.785972595,0.82359314,0.863891602,0.865440369,0.851768494,0.875411987,0.883903503,0.870361328,0.800552368,0.784851074,0.77041626,0.741714478,0.737518311,0.714149475,0.783462524,0.744033813,0.727783203,0.69683075,0.722882589
Peach,108,9,2,0.85219574,0.871864319,0.892791748,0.903579712,0.90562439,0.907356262,0.908241272,0.907501221,0.907470703,0.907196045,0.907389323,0.842018127,0.862442017,0.871047974,0.892204285,0.890670776,0.895637512,0.888557434,0.896217346,0.887672424,0.897010803,0.893633525
Peach,109,10,2,0.648605347,0.751052856,0.852424622,0.879547119,0.887512207,0.895385742,0.898712158,0.903327942,0.904266357,0.905952454,0.904515584,0.80645752,0.666122437,0.627593994,0.620513916,0.543937683,0.612228394,0.58013916,0.60080719,0.595085144,0.60458374,0.600158691
Peach,110,11,2,0.864471436,0.811981201,0.886459351,0.84777832,0.865219116,0.884475708,0.879051208,0.883460999,0.890151978,0.889099121,0.887570699,0.697280884,0.716178894,0.854820251,0.691551208,0.788162231,0.70765686,0.802825928,0.720588684,0.721740723,0.780799866,0.741043091
Peach,111,12,2,0.871505737,0.874305725,0.886726379,0.888282776,0.894004822,0.892814636,0.899940491,0.899978638,0.902259827,0.903030396,0.901756287,0.780082703,0.74131012,0.759506226,0.732933044,0.738876343,0.726524353,0.733123779,0.718162537,0.726341248,0.715606689,0.720036825
Peach,112,13,2,0.795639038,0.802474976,0.835113525,0.844093323,0.847702026,0.846801758,0.855194092,0.856903076,0.862533569,0.897766113,0.87240092,0.508232117,0.560272217,0.562644958,0.615150452,0.540992737,0.617637634,0.61479187,0.613059998,0.609184265,0.611724854,0.611323039
Peach,113,14,2,0.821434021,0.852752686,0.888793945,0.889472961,0.897445679,0.901252747,0.903144836,0.90549469,0.907989502,0.908470154,0.907318115,0.471458435,0.499427795,0.560150146,0.527458191,0.531745911,0.513397217,0.528884888,0.513191223,0.529922485,0.511566162,0.518226624
Peach,114,15,2,0.868690491,0.877319336,0.848236084,0.861694336,0.865119934,0.869102478,0.872413635,0.875640869,0.878227234,0.880630493,0.878166199,0.748016357,0.855445862,0.868492126,0.874259949,0.865882874,0.851974487,0.838195801,0.817443848,0.806671143,0.781600952,0.801905314
Peach,115,16,2,0.875061035,0.922012329,0.914840698,0.915405273,0.924095154,0.923606873,0.925392151,0.925811768,0.926696777,0.928642273,0.927050273,0.714233398,0.719009399,0.737709045,0.741600037,0.742736816,0.745132446,0.746116638,0.747520447,0.748947144,0.751319885,0.749262492
Peach,116,17,2,0.840644836,0.899368286,0.906768799,0.913116455,0.913734436,0.916374207,0.917602539,0.919204712,0.91947937,0.919891357,0.919525146,0.873214722,0.808792114,0.881004333,0.880905151,0.882255554,0.878616333,0.880378723,0.877975464,0.880638123,0.874580383,0.877731323
Peach,117,18,2,0.835075378,0.904533386,0.906761169,0.90813446,0.910614014,0.909698486,0.910728455,0.90914917,0.911155701,0.908332825,0.909545898,0.83290863,0.838516235,0.845436096,0.846870422,0.85004425,0.848205566,0.850769043,0.847145081,0.8516922,0.845352173,0.848063151
Peach,118,19,2,0.660301208,0.867385864,0.884002686,0.899375916,0.902900696,0.904144287,0.907463074,0.90826416,0.908653259,0.908828735,0.908582052,0.681770325,0.636978149,0.640426636,0.638473511,0.629875183,0.621604919,0.616767883,0.616363525,0.615600586,0.615135193,0.615699768
Peach,119,20,2,0.761581421,0.79070282,0.810585022,0.83000946,0.852233887,0.860481262,0.868858337,0.877433777,0.882232666,0.890258789,0.883308411,0.52520752,0.513175964,0.560531616,0.562843323,0.601234436,0.597747803,0.60962677,0.612518311,0.61794281,0.616905212,0.615788778
Peach,120,21,2,0.691810608,0.796615601,0.821670532,0.83190155,0.835990906,0.842475891,0.844909668,0.8465271,0.852119446,0.853019714,0.85055542,0.85369873,0.850524902,0.868553162,0.854934692,0.792671204,0.728759766,0.712753296,0.741363525,0.729034424,0.713439941,0.727945964
Peach,121,22,2,0.800773621,0.866828918,0.895713806,0.905105591,0.908996582,0.911361694,0.91267395,0.913642883,0.915435791,0.915794373,0.914957682,0.863265991,0.863441467,0.863830566,0.862831116,0.863731384,0.865745544,0.863296509,0.867202759,0.865592957,0.866378784,0.8663915
Peach,122,23,2,0.873184204,0.883827209,0.89150238,0.896308899,0.898971558,0.90057373,0.901428223,0.899528503,0.897911072,0.897613525,0.898351034,0.437271118,0.670509338,0.666801453,0.714073181,0.707847595,0.737564087,0.732666016,0.766281128,0.754730225,0.766792297,0.762601217
Peach,123,24,2,0.874092102,0.885543823,0.887878418,0.892127991,0.89414978,0.895179749,0.896148682,0.897628784,0.898399353,0.899673462,0.8985672,0.82106781,0.820663452,0.827476501,0.823394775,0.817451477,0.817100525,0.807533264,0.802314758,0.796882629,0.795021057,0.798072815
Peach,124,25,2,0.917312622,0.925415039,0.927536011,0.928695679,0.928482056,0.927894592,0.92906189,0.928108215,0.929740906,0.929130554,0.928993225,0.787269592,0.811416626,0.814239502,0.819908142,0.819084167,0.822921753,0.823745728,0.824172974,0.827720642,0.824897766,0.825597127
Peach,125,26,2,0.759040833,0.768547058,0.780448914,0.787483215,0.794235229,0.804077148,0.753997803,0.722099304,0.773445129,0.85332489,0.782956441,0.762657166,0.8516922,0.825439453,0.840957642,0.839431763,0.680625916,0.736312866,0.692199707,0.717453003,0.702941895,0.704198201
Peach,126,27,2,0.763343811,0.891494751,0.908164978,0.918296814,0.922981262,0.927246094,0.930274963,0.932899475,0.933410645,0.931350708,0.932553609,0.825233459,0.805732727,0.814964294,0.821472168,0.83065033,0.837226868,0.843955994,0.85369873,0.854438782,0.870826721,0.859654744
Peach,127,28,2,0.802742004,0.868148804,0.884643555,0.890960693,0.89630127,0.901428223,0.904533386,0.904396057,0.905052185,0.905822754,0.905090332,0.798553467,0.809089661,0.788856506,0.790245056,0.793052673,0.79460144,0.806175232,0.805274963,0.817451477,0.818115234,0.813613892
Peach,128,29,2,0.790412903,0.797988892,0.800132751,0.802970886,0.803779602,0.809196472,0.811660767,0.814170837,0.816238403,0.819839478,0.816749573,0.88155365,0.871772766,0.869689941,0.867416382,0.865394592,0.857391357,0.858062744,0.799362183,0.828437805,0.735282898,0.787694295
Peach,129,30,2,0.867843628,0.868125916,0.87348938,0.881332397,0.889297485,0.898323059,0.894172668,0.902244568,0.898338318,0.902244568,0.900942485,0.670349121,0.743217468,0.792098999,0.821273804,0.855789185,0.873100281,0.883102417,0.890716553,0.887893677,0.894950867,0.891187032
Peach,130,31,2,0.819641113,0.846824646,0.86630249,0.895133972,0.90436554,0.906784058,0.908317566,0.910057068,0.909736633,0.910903931,0.910232544,0.726013184,0.727302551,0.707855225,0.711341858,0.715286255,0.719680786,0.725067139,0.718902588,0.728973389,0.717819214,0.721898397
Peach,131,32,2,0.790306091,0.830131531,0.865684509,0.88470459,0.892539978,0.899711609,0.907501221,0.91242981,0.915557861,0.917358398,0.915115356,0.78427887,0.873252869,0.844322205,0.821617126,0.804023743,0.784164429,0.762153625,0.792739868,0.814277649,0.826560974,0.81119283
Peach,132,33,2,0.904754639,0.910346985,0.912223816,0.914360046,0.915756226,0.916755676,0.917991638,0.919258118,0.919647217,0.920158386,0.919687907,0.690170288,0.677253723,0.672218323,0.671775818,0.67288208,0.672134399,0.676139832,0.679450989,0.681610107,0.681694031,0.680918376
Peach,133,34,2,0.908065796,0.909011841,0.916099548,0.919143677,0.923316956,0.928421021,0.929229736,0.930358887,0.929161072,0.929016113,0.929512024,0.781799316,0.788612366,0.78553772,0.790634155,0.788024902,0.794090271,0.786895752,0.792984009,0.778121948,0.786018372,0.78570811
Peach,134,35,2,0.865493774,0.876220703,0.880981445,0.885948181,0.890777588,0.895004272,0.896720886,0.899620056,0.903167725,0.906555176,0.903114319,0.884773254,0.886520386,0.885467529,0.88508606,0.880996704,0.876655579,0.870330811,0.859489441,0.861068726,0.850631714,0.857063293
Peach,135,36,2,0.821678162,0.835777283,0.841323853,0.846176147,0.849472046,0.853149414,0.858016968,0.861549377,0.866706848,0.87046051,0.866238912,0.732086182,0.769134521,0.76865387,0.775230408,0.777145386,0.764755249,0.761978149,0.734184265,0.709564209,0.685928345,0.709892273
Peach,136,37,2,0.857963562,0.875976563,0.887809753,0.893630981,0.898017883,0.901329041,0.904724121,0.906394958,0.907356262,0.909507751,0.907752991,0.865242004,0.893737793,0.879837036,0.89263916,0.886146545,0.892471313,0.887741089,0.890167236,0.885818481,0.890594482,0.888860067
Peach,137,38,2,0.818130493,0.834373474,0.843566895,0.850097656,0.853675842,0.85785675,0.861854553,0.865402222,0.871482849,0.872756958,0.869880676,0.725372314,0.649581909,0.681411743,0.683837891,0.694114685,0.711769104,0.719192505,0.743598938,0.781097412,0.775146484,0.766614278
Peach,138,39,2,0.874443054,0.890144348,0.897392273,0.899238586,0.901489258,0.900909424,0.902740479,0.902656555,0.904144287,0.904785156,0.903862,0.710128784,0.727890015,0.725708008,0.725746155,0.723648071,0.717887878,0.717903137,0.717689514,0.716072083,0.722053528,0.718605042
Peach,139,40,2,0.904388428,0.907249451,0.908126831,0.909126282,0.909942627,0.911277771,0.911659241,0.911964417,0.912208557,0.913032532,0.912401835,0.796852112,0.800819397,0.803375244,0.805480957,0.809585571,0.812179565,0.81187439,0.814735413,0.816520691,0.815368652,0.815541585
Peach,140,41,2,0.784866333,0.852737427,0.876434326,0.885101318,0.893623352,0.900596619,0.9063797,0.913627625,0.920570374,0.923538208,0.919245402,0.87297821,0.86151123,0.861335754,0.859191895,0.860931396,0.862281799,0.865608215,0.870582581,0.873016357,0.873260498,0.872286479
Peach,141,42,2,0.863327026,0.884552002,0.899009705,0.91015625,0.911109924,0.915618896,0.917327881,0.910331726,0.900733948,0.90712738,0.906064351,0.826271057,0.847091675,0.829216003,0.788299561,0.776573181,0.763710022,0.757919312,0.747406006,0.759300232,0.753372192,0.753359477
Peach,142,43,2,0.801307678,0.857749939,0.884124756,0.893241882,0.898834229,0.901542664,0.894874573,0.904006958,0.908058167,0.908966064,0.907010396,0.828865051,0.833381653,0.835838318,0.86151123,0.864593506,0.883010864,0.851882935,0.860618591,0.86441803,0.876190186,0.867075602
Peach,143,44,2,0.908058167,0.914329529,0.917961121,0.919532776,0.922676086,0.920898438,0.922149658,0.92288208,0.923858643,0.923149109,0.923296611,0.874977112,0.878913879,0.897697449,0.896629333,0.900512695,0.897583008,0.9010849,0.896438599,0.90096283,0.896514893,0.897972107
Peach,144,45,2,0.806182861,0.834693909,0.845909119,0.865097046,0.888465881,0.90789032,0.909454346,0.907562256,0.909698486,0.910804749,0.909355164,0.85307312,0.896057129,0.897247314,0.895706177,0.884170532,0.883148193,0.873497009,0.87915802,0.871131897,0.875663757,0.875317891
Peach,145,46,2,0.761039734,0.802368164,0.81174469,0.823249817,0.850692749,0.877639771,0.878814697,0.88999176,0.887237549,0.888290405,0.888506571,0.907348633,0.891998291,0.888954163,0.897468567,0.896064758,0.88218689,0.880607605,0.897315979,0.882774353,0.901313782,0.893801371
Peach,146,47,2,0.831741333,0.717567444,0.868560791,0.876480103,0.882194519,0.88874054,0.893310547,0.898468018,0.897453308,0.898773193,0.898231506,0.703903198,0.73739624,0.86391449,0.868759155,0.8620224,0.854049683,0.854133606,0.84992981,0.852355957,0.852203369,0.851496379
Peach,147,48,2,0.771949768,0.83177948,0.84602356,0.850418091,0.853141785,0.854858398,0.857582092,0.858886719,0.86479187,0.85785675,0.86051178,0.78805542,0.774330139,0.761047363,0.742515564,0.722038269,0.704086304,0.710212708,0.686080933,0.714118958,0.702171326,0.700790405
Peach,148,49,2,0.879356384,0.894172668,0.897666931,0.901504517,0.90309906,0.906944275,0.909233093,0.910575867,0.912147522,0.914001465,0.912241618,0.805198669,0.806755066,0.801086426,0.797927856,0.793739319,0.788345337,0.782821655,0.772735596,0.765953064,0.753417969,0.764035543
Peach,149,50,2,0.812934875,0.857307434,0.878807068,0.893379211,0.905090332,0.925697327,0.931060791,0.932525635,0.932868958,0.933898926,0.933097839,0.708839417,0.686210632,0.700714111,0.69745636,0.707015991,0.714950562,0.712257385,0.712440491,0.711616516,0.71307373,0.712376912
Peach,150,51,2,0.840377808,0.874900818,0.885559082,0.887390137,0.890296936,0.890625,0.894714355,0.896728516,0.896705627,0.897781372,0.897071838,0.610443115,0.605148315,0.65461731,0.663879395,0.67816925,0.692832947,0.698219299,0.693092346,0.689842224,0.685188293,0.689374288
Peach,151,52,2,0.801460266,0.847412109,0.883125305,0.891769409,0.90410614,0.92212677,0.924438477,0.925559998,0.925048828,0.923912048,0.924840291,0.859634399,0.865531921,0.86895752,0.865066528,0.848136902,0.84210968,0.841705322,0.829467773,0.839378357,0.822929382,0.830591838
Peach,152,53,2,0.81728363,0.883293152,0.887893677,0.891166687,0.896537781,0.899703979,0.903869629,0.906074524,0.908439636,0.909828186,0.908114115,0.847335815,0.864845276,0.870292664,0.875404358,0.878822327,0.882171631,0.883758545,0.882453918,0.881980896,0.888801575,0.88441213
Peach,153,54,2,0.885543823,0.892807007,0.8957901,0.900917053,0.905937195,0.908355713,0.909667969,0.914138794,0.915496826,0.91708374,0.91557312,0.800460815,0.79889679,0.792175293,0.793235779,0.788856506,0.780441284,0.779541016,0.779212952,0.776786804,0.763275146,0.773091634
Peach,154,55,2,0.890670776,0.896247864,0.897903442,0.900878906,0.900230408,0.903396606,0.903129578,0.905921936,0.907485962,0.910446167,0.907951355,0.872886658,0.874160767,0.865592957,0.866722107,0.870101929,0.864616394,0.872901917,0.867202759,0.847488403,0.878807068,0.86449941
Peach,155,56,2,0.894172668,0.904388428,0.908241272,0.909301758,0.908760071,0.904853821,0.907577515,0.909111023,0.910507202,0.910430908,0.910016378,0.817008972,0.788299561,0.788917542,0.800094604,0.813049316,0.82421875,0.827651978,0.829124451,0.827644348,0.837249756,0.831339518
Peach,156,57,2,0.766494751,0.785949707,0.80896759,0.827293396,0.836433411,0.848846436,0.867103577,0.875816345,0.885147095,0.888206482,0.883056641,0.801864624,0.831245422,0.859992981,0.852775574,0.875740051,0.830299377,0.868812561,0.862297058,0.839530945,0.828651428,0.843493144
Peach,157,58,2,0.906791687,0.912528992,0.913917542,0.914390564,0.916633606,0.916847229,0.918930054,0.919174194,0.920585632,0.92149353,0.920417786,0.928657532,0.927078247,0.92388916,0.924201965,0.922225952,0.922317505,0.922973633,0.922576904,0.9220047,0.923187256,0.92258962
Peach,158,59,2,0.865386963,0.872871399,0.880012512,0.884544373,0.887802124,0.890022278,0.892280579,0.890663147,0.893882751,0.885215759,0.889920553,0.913223267,0.917022705,0.917915344,0.917770386,0.918968201,0.919296265,0.915924072,0.920005798,0.916358948,0.91758728,0.917984009
Peach,159,60,2,0.899261475,0.910354614,0.912635803,0.91431427,0.915405273,0.915924072,0.916984558,0.915931702,0.915412903,0.914505005,0.915283203,0.73525238,0.740066528,0.741981506,0.745368958,0.745521545,0.74911499,0.748596191,0.749649048,0.74886322,0.748916626,0.749142965
Peach,160,61,2,0.850715637,0.857086182,0.864624023,0.8699646,0.876663208,0.884353638,0.888847351,0.891891479,0.895095825,0.897323608,0.894770304,0.699928284,0.707740784,0.718856812,0.714569092,0.712265015,0.719749451,0.737792969,0.73601532,0.736610413,0.754882813,0.742502848
Peach,161,62,2,0.895851135,0.914749146,0.918731689,0.9217453,0.924438477,0.925758362,0.927192688,0.927520752,0.927635193,0.929008484,0.92805481,0.646827698,0.644943237,0.643165588,0.643096924,0.643409729,0.642166138,0.641525269,0.641296387,0.639801025,0.637626648,0.639574687
Peach,162,63,2,0.794883728,0.860565186,0.891181946,0.899353027,0.904045105,0.906829834,0.909866333,0.911842346,0.912994385,0.915565491,0.913467407,0.834793091,0.865989685,0.865966797,0.86089325,0.856124878,0.852386475,0.852508545,0.849266052,0.853256226,0.849563599,0.850695292
